stock_xfer_date,stock_qty
2023-08-14,57
2023-10-13,17
2023-08-30,33
2023-10-04,7
2023-12-09,93
2023-10-16,52
2023-12-03,55
2023-09-09,96
2023-11-24,69
2023-11-07,21
2023-10-15,75
2023-11-03,98
2023-11-11,86
2023-08-18,92
2023-11-12,65
2023-10-20,74
2023-08-12,85
2023-08-20,11
2023-09-01,75
2023-08-30,40
2023-09-06,56
2023-10-26,13
2023-10-26,45
2023-10-30,24
2023-09-19,47
2023-08-26,30
2023-09-23,50
2023-08-05,96
2023-11-03,56
2023-09-03,33
2023-10-13,4
2023-08-22,73
2023-12-24,90
2023-09-20,49
2023-12-07,88
2023-08-11,60
2023-12-16,39
2023-08-02,73
2023-09-15,55
2023-10-07,80
2023-10-21,44
2023-10-01,79
2023-10-20,92
2023-12-21,36
2023-10-12,29
2023-12-13,53
2023-11-24,53
2023-10-02,50
2023-09-06,8
2023-09-22,37
2023-09-18,43
2023-11-12,64
2023-10-31,81
2023-08-23,60
2023-11-20,22
2023-08-19,98
2023-12-10,27
2023-09-09,75
2023-10-12,96
2023-08-26,74
2023-11-27,92
2023-09-12,60
2023-10-05,35
2023-08-09,17
2023-10-30,31
2023-10-24,22
2023-09-29,41
2023-08-15,17
2023-11-09,70
2023-09-14,83
2023-08-08,1
2023-11-30,79
2023-10-18,66
2023-10-11,43
2023-12-28,51
2023-08-12,57
2023-10-07,49
2023-12-12,35
2023-08-12,56
2023-08-11,50
2023-11-18,22
2023-10-02,20
2023-08-07,67
2023-10-31,85
2023-11-25,53
2023-08-16,100
2023-12-23,89
2023-11-17,71
2023-11-02,49
2023-11-06,36
2023-12-06,71
2023-11-03,48
2023-12-27,29
2023-11-02,81
2023-10-08,64
2023-09-14,9
2023-09-27,43
2023-11-10,17
2023-08-11,4
2023-09-21,19
2023-10-03,13
2023-11-23,88
2023-09-20,70
2023-08-14,90
2023-12-31,97
2023-09-05,73
2023-10-25,26
2023-12-28,26
2023-09-02,16
2023-10-17,75
2023-09-23,27
2023-08-17,70
2023-11-13,64
2023-08-15,17
2023-07-30,92
2023-08-19,17
2023-10-20,30
2023-08-11,5
2023-08-13,18
2023-11-25,74
2023-09-25,88
2023-08-16,69
2023-10-17,96
2023-12-01,57
2023-08-17,64
2023-09-01,5
2023-12-03,93
2023-09-17,10
2023-11-03,15
2023-09-04,45
2023-11-13,7
2023-08-06,16
2023-10-14,30
2023-10-29,5
2023-10-11,93
2023-08-29,64
2023-12-16,79
2023-09-22,31
2023-11-20,65
2023-10-24,14
2023-11-15,92
2023-08-17,26
2023-12-15,45
2023-10-09,15
2023-08-21,63
2023-09-11,3
2023-10-28,76
2023-09-13,25
2023-09-20,16
2023-11-18,25
2023-08-06,23
2023-08-14,9
2023-08-26,8
2023-08-03,5
2023-09-06,84
2023-12-15,87
2023-10-19,51
2023-11-20,70
2023-09-15,76
2023-08-05,18
2023-12-20,59
2023-08-19,12
2023-11-10,12
2023-11-24,36
2023-08-17,82
2023-12-18,30
2023-10-11,92
2023-12-13,11
2023-10-08,72
2023-12-22,66
2023-09-05,35
2023-11-02,4
2023-08-22,50
2023-11-03,57
2023-12-25,21
2023-07-31,59
2023-12-04,64
2023-12-10,19
2023-07-30,46
2023-08-26,35
2023-08-18,85
2023-09-27,86
2023-08-05,27
2023-08-16,46
2023-08-12,46
2023-09-30,31
2023-11-24,90
2023-12-08,60
2023-09-13,2
2023-11-29,12
2023-09-25,10
2023-12-08,99
2023-11-22,73
2023-10-07,88
2023-10-12,79
2023-08-13,97
2023-10-26,85
2023-08-10,29
2023-10-21,77
2023-08-03,31
2023-11-06,94
2023-10-27,14
2023-10-08,7
2023-10-30,10
2023-12-30,53
2023-09-07,44
2023-12-27,38
2023-11-13,25
2023-09-13,13
2023-10-11,25
2023-09-12,7
2023-11-29,61
2023-10-26,40
2023-11-27,64
2023-07-30,27
2023-12-21,100
2023-09-13,17
2023-09-24,94
2023-10-09,12
2023-07-31,76
2023-08-09,80
2023-10-21,46
2023-10-05,56
2023-11-04,57
2023-10-17,74
2023-08-16,87
2023-12-16,76
2023-09-07,75
2023-12-14,54
2023-12-06,51
2023-12-24,38
2023-10-20,53
2023-11-13,23
2023-11-05,87
2023-12-19,89
2023-09-08,77
2023-12-11,92
2023-09-06,53
2023-08-19,7
2023-08-19,45
2023-10-20,28
2023-09-11,1
2023-10-28,80
2023-11-27,19
2023-10-22,51
2023-08-14,11
2023-08-15,86
2023-08-01,94
2023-09-20,45
2023-08-09,98
2023-11-12,81
2023-12-12,89
2023-09-28,98
2023-09-03,96
2023-12-12,13
2023-11-17,38
2023-09-03,69
2023-10-10,77
2023-10-12,49
2023-09-01,12
2023-08-31,96
2023-10-16,50
2023-08-09,95
2023-08-16,3
2023-12-03,45
2023-09-28,93
2023-10-10,47
2023-11-28,59
2023-11-23,93
2023-12-11,66
2023-09-03,100
2023-12-14,43
2023-09-09,69
2023-08-12,90
2023-10-02,88
2023-10-24,59
2023-12-02,73
2023-10-21,68
2023-10-11,34
2023-08-14,60
2023-10-11,61
2023-12-21,43
2023-11-08,90
2023-08-13,53
2023-11-18,20
2023-12-28,54
2023-09-02,52
2023-09-09,99
2023-08-09,54
2023-12-09,30
2023-08-14,30
2023-09-12,69
2023-08-19,29
2023-09-25,89
2023-10-30,81
2023-08-07,86
2023-12-18,67
2023-08-17,72
2023-08-15,67
2023-10-27,75
2023-08-24,34
2023-09-22,76
2023-08-10,79
2023-10-26,73
2023-12-10,18
2023-12-23,24
2023-09-23,76
2023-09-30,58
2023-12-03,67
2023-09-16,19
2023-10-16,83
2023-12-17,69
2023-10-24,37
2023-09-13,48
2023-10-21,25
2023-10-15,7
2023-11-27,45
2023-10-26,96
2023-12-08,46
2023-10-12,71
2023-09-14,69
2023-10-03,90
2023-11-11,28
2023-09-10,50
2023-11-22,81
2023-11-23,67
2023-11-13,70
2023-08-10,58
2023-11-09,93
2023-09-28,19
2023-08-30,72
2023-12-27,56
2023-08-09,59
2023-10-01,61
2023-07-30,22
2023-11-23,59
2023-08-22,32
2023-09-18,100
2023-08-28,32
2023-12-14,18
2023-10-26,71
2023-12-04,71
2023-09-25,67
2023-10-31,3
2023-10-15,54
2023-11-09,1
2023-11-25,31
2023-08-25,61
2023-11-15,38
2023-08-31,58
2023-12-22,43
2023-10-22,84
2023-10-09,34
2023-09-05,94
2023-12-27,8
2023-12-12,25
2023-07-31,29
2023-12-20,72
2023-08-03,40
2023-11-11,59
2023-09-18,36
2023-10-23,34
2023-09-16,70
2023-12-01,59
2023-11-08,34
2023-10-09,47
2023-08-27,93
2023-11-24,50
2023-10-10,65
2023-08-17,58
2023-10-15,30
2023-12-10,55
2023-08-16,91
2023-10-02,61
2023-09-30,39
2023-08-16,46
2023-08-09,68
2023-12-29,98
2023-10-30,75
2023-11-17,28
2023-08-10,49
2023-10-22,14
2023-09-11,72
2023-12-31,3
2023-12-17,67
2023-11-06,3
2023-09-01,56
2023-09-18,82
2023-08-12,98
2023-09-21,58
2023-08-14,26
2023-09-05,36
2023-08-15,7
2023-09-11,83
2023-09-12,24
2023-09-13,33
2023-09-08,40
2023-10-23,65
2023-09-30,87
2023-08-13,51
2023-09-22,64
2023-10-19,62
2023-11-21,51
2023-09-21,82
2023-11-24,42
2023-10-25,61
2023-11-06,66
2023-08-12,1
2023-09-22,98
2023-08-21,9
2023-10-25,52
2023-12-25,92
2023-10-25,17
2023-08-29,18
2023-08-05,98
2023-08-28,99
2023-12-29,7
2023-10-13,12
2023-11-01,33
2023-08-25,69
2023-10-19,41
2023-10-21,55
2023-08-05,69
2023-11-29,8
2023-10-02,9
2023-12-04,14
2023-08-31,42
2023-12-25,7
2023-10-31,36
2023-09-08,72
2023-10-27,18
2023-09-11,90
2023-10-01,19
2023-10-31,39
2023-12-20,51
2023-11-24,93
2023-07-30,53
2023-09-13,41
2023-10-15,59
2023-10-26,42
2023-08-03,9
2023-09-06,27
2023-10-08,39
2023-08-12,16
2023-08-23,35
2023-12-27,67
2023-08-30,13
2023-11-11,52
2023-08-02,61
2023-12-25,15
2023-09-08,18
2023-08-09,14
2023-09-08,90
2023-11-29,27
2023-12-08,11
2023-09-21,75
2023-10-05,40
2023-08-10,20
2023-12-18,13
2023-09-04,27
2023-09-05,72
2023-10-13,5
2023-11-13,57
2023-12-17,11
2023-09-16,37
2023-11-16,27
2023-11-25,13
2023-08-05,36
2023-08-06,86
2023-10-16,32
2023-08-22,18
2023-09-03,92
2023-12-16,86
2023-10-24,44
2023-08-17,62
2023-10-04,93
2023-07-31,52
2023-08-22,21
2023-08-17,77
2023-11-06,60
2023-09-02,89
2023-10-22,78
2023-11-16,7
2023-10-21,19
2023-10-03,2
2023-08-15,2
2023-11-04,28
2023-10-03,28
2023-09-11,1
2023-08-30,53
2023-12-30,33
2023-08-25,24
2023-08-20,95
2023-12-30,7
2023-12-15,39
2023-10-27,30
2023-12-05,55
2023-08-26,22
2023-10-10,78
2023-10-10,27
2023-10-04,25
2023-08-08,23
2023-11-25,36
2023-11-15,7
2023-12-30,68
2023-11-03,25
2023-09-30,16
2023-10-13,40
2023-08-19,99
2023-10-08,3
2023-10-23,23
2023-11-23,35
2023-07-31,89
2023-08-20,10
2023-09-05,61
2023-08-05,45
2023-10-29,80
2023-12-24,44
2023-12-31,22
2023-08-08,16
2023-12-06,40
2023-12-12,100
2023-12-02,90
2023-12-25,58
2023-09-07,55
2023-12-07,15
2023-09-11,43
2023-12-05,85
2023-12-16,55
2023-11-09,66
2023-08-16,65
2023-08-15,94
2023-08-20,17
2023-12-19,93
2023-09-28,24
2023-09-04,100
2023-09-14,97
2023-09-01,21
2023-09-08,28
2023-09-07,92
2023-09-04,10
2023-11-01,15
2023-11-24,79
2023-12-07,51
2023-10-31,55
2023-10-27,96
2023-07-30,76
2023-11-08,58
2023-11-21,37
2023-12-15,79
2023-08-29,20
2023-10-09,43
2023-09-06,60
2023-10-24,59
2023-09-26,100
2023-09-15,21
2023-08-23,81
2023-11-09,64
2023-08-23,82
2023-11-17,13
2023-08-15,84
2023-08-04,34
2023-11-17,23
2023-09-18,30
2023-08-27,18
2023-11-14,72
2023-09-27,51
2023-10-21,40
2023-12-24,27
2023-08-02,89
2023-10-20,54
2023-09-22,69
2023-12-25,94
2023-12-24,96
2023-10-30,7
2023-11-07,48
2023-10-09,10
2023-12-16,91
2023-12-13,88
2023-11-05,43
2023-10-30,7
2023-11-14,3
2023-08-26,90
2023-11-29,44
2023-10-16,13
2023-12-27,98
2023-09-07,79
2023-10-08,75
2023-10-30,59
2023-12-08,23
2023-09-15,75
2023-10-23,38
2023-12-07,46
2023-11-16,61
2023-11-28,78
2023-11-09,22
2023-12-28,14
2023-09-25,90
2023-08-23,62
2023-09-30,36
2023-11-12,83
2023-09-27,29
2023-08-07,43
2023-10-04,36
2023-09-16,25
2023-11-17,6
2023-09-09,47
2023-12-09,91
2023-11-19,59
2023-09-09,97
2023-08-20,94
2023-11-16,28
2023-09-30,70
2023-08-10,47
2023-12-12,4
2023-10-24,98
2023-08-01,31
2023-09-21,12
2023-08-14,55
2023-10-15,50
2023-12-13,11
2023-08-09,48
2023-11-14,8
2023-10-04,66
2023-11-23,74
2023-10-26,72
2023-10-14,39
2023-10-02,3
2023-08-26,57
2023-11-20,40
2023-11-01,92
2023-11-17,6
2023-11-01,46
2023-10-20,90
2023-09-06,39
2023-12-29,36
2023-10-24,23
2023-10-17,22
2023-09-21,77
2023-12-04,56
2023-10-07,90
2023-11-22,37
2023-10-13,85
2023-09-20,35
2023-08-18,80
2023-10-13,63
2023-09-11,61
2023-08-03,47
2023-08-13,91
2023-11-04,62
2023-08-17,94
2023-08-04,40
2023-08-04,15
2023-08-20,72
2023-09-11,17
2023-08-03,69
2023-12-19,20
2023-12-29,85
2023-12-04,39
2023-08-27,31
2023-08-12,80
2023-12-02,36
2023-08-27,51
2023-11-14,33
2023-08-07,71
2023-11-17,54
2023-09-03,85
2023-12-13,100
2023-12-22,95
2023-10-06,21
2023-08-22,38
2023-11-23,49
2023-09-05,27
2023-08-30,31
2023-08-16,12
2023-08-17,92
2023-10-05,70
2023-08-27,52
2023-08-12,3
2023-10-10,36
2023-11-08,38
2023-11-13,39
2023-10-12,79
