stock_xfer_date,stock_qty,product,prod_price,prod_dimensions
7/28/2023,29,Smartphone,32.95,9x11x14 cm
3/20/2023,21,Smartphone,258.09,16x9x9 cm
3/25/2023,38,Headphones,130.5,15x16x10 cm
5/5/2023,32,Headphones,427.03,14x6x13 cm
5/18/2023,48,Headphones,37.18,12x8x20 cm
7/28/2023,27,Monitor,244.23,10x7x16 cm
7/25/2023,75,Headphones,239.18,17x5x19 cm
5/23/2023,18,Monitor,405.59,13x17x16 cm
6/7/2023,47,Headphones,119.92,17x11x7 cm
6/23/2023,18,Headphones,468.17,20x7x9 cm
4/16/2023,58,Headphones,54.22,5x16x16 cm
4/21/2023,57,Smartphone,376.04,18x5x12 cm
6/2/2023,26,Laptop,74.1,8x5x7 cm
6/28/2023,62,Monitor,251,11x20x16 cm
5/24/2023,69,Headphones,248.38,7x13x7 cm
6/15/2023,11,Monitor,380.91,12x9x17 cm
7/19/2023,94,Smartphone,56.17,19x7x12 cm
5/28/2023,42,Smartphone,333.13,13x10x8 cm
7/17/2023,38,Headphones,131.37,14x17x17 cm
3/30/2023,77,Monitor,213.32,20x7x18 cm
4/5/2023,30,Laptop,228.46,18x19x19 cm
6/30/2023,7,Headphones,168.37,9x12x14 cm
5/22/2023,36,Smartphone,232.67,7x9x14 cm
4/25/2023,32,Monitor,16.82,20x7x18 cm
7/14/2023,79,Monitor,369.41,20x10x18 cm
5/26/2023,77,Headphones,163.54,12x18x14 cm
3/27/2023,2,Headphones,219.57,10x13x13 cm
6/16/2023,55,Laptop,72.33,10x19x5 cm
7/27/2023,13,Smartphone,72.83,8x16x17 cm
5/22/2023,52,Laptop,271.28,9x16x9 cm
6/19/2023,8,Smartphone,235.36,19x16x14 cm
5/4/2023,51,Monitor,426.5,14x10x17 cm
4/9/2023,61,Smartphone,91.64,19x20x20 cm
5/6/2023,17,Headphones,100.4,5x7x14 cm
6/9/2023,74,Headphones,252.72,10x10x5 cm
4/10/2023,42,Laptop,390.46,10x17x5 cm
7/23/2023,24,Smartphone,138.85,15x18x6 cm
3/23/2023,79,Smartphone,156.3,6x16x11 cm
6/1/2023,62,Laptop,98.85,20x8x14 cm
3/22/2023,36,Headphones,191.79,5x15x14 cm
3/27/2023,96,Headphones,164.37,12x13x13 cm
5/29/2023,67,Laptop,249.19,13x6x5 cm
6/20/2023,93,Smartphone,346.97,6x19x11 cm
5/27/2023,62,Headphones,339.52,8x12x12 cm
7/22/2023,57,Smartphone,227.28,19x14x14 cm
6/23/2023,50,Monitor,380.7,14x11x19 cm
5/7/2023,2,Smartphone,24.97,9x13x18 cm
7/7/2023,81,Monitor,344.22,17x13x17 cm
4/6/2023,1,Smartphone,377.01,14x15x19 cm
5/8/2023,19,Laptop,10.36,16x11x19 cm
4/9/2023,45,Monitor,472.86,16x6x17 cm
4/10/2023,89,Headphones,57.09,12x18x20 cm
6/11/2023,27,Laptop,64.42,11x6x5 cm
6/25/2023,100,Smartphone,419.21,15x6x7 cm
3/15/2023,75,Laptop,49.97,6x17x13 cm
4/18/2023,88,Monitor,409.85,5x17x13 cm
6/16/2023,44,Headphones,287.2,19x13x19 cm
7/10/2023,81,Smartphone,69.31,20x9x7 cm
6/10/2023,73,Laptop,103.55,11x10x15 cm
5/3/2023,72,Headphones,270.65,8x18x18 cm
6/12/2023,53,Smartphone,264.43,15x7x5 cm
7/20/2023,16,Headphones,85.75,13x11x13 cm
7/20/2023,78,Laptop,148.37,6x14x20 cm
5/14/2023,35,Smartphone,257.84,15x16x10 cm
5/29/2023,70,Smartphone,384.97,8x15x8 cm
6/12/2023,2,Laptop,471.97,16x13x20 cm
6/5/2023,69,Smartphone,223.75,5x9x19 cm
6/1/2023,4,Monitor,74.74,18x9x19 cm
6/1/2023,41,Monitor,35.56,13x13x6 cm
7/24/2023,44,Headphones,343.92,20x19x9 cm
7/22/2023,49,Smartphone,470.03,19x15x13 cm
6/20/2023,11,Monitor,13.43,5x10x5 cm
7/15/2023,56,Laptop,462.48,14x19x11 cm
4/24/2023,51,Laptop,218.56,6x12x17 cm
4/21/2023,88,Smartphone,125.78,10x7x16 cm
4/6/2023,40,Smartphone,400.88,20x14x10 cm
5/5/2023,60,Monitor,152.58,12x18x11 cm
7/9/2023,86,Monitor,242.78,5x6x16 cm
5/1/2023,9,Laptop,452.66,13x7x18 cm
6/28/2023,81,Smartphone,452.92,5x7x5 cm
7/29/2023,38,Headphones,404.38,17x19x7 cm
4/5/2023,83,Monitor,368.42,8x11x14 cm
5/18/2023,99,Headphones,499.08,11x7x6 cm
3/16/2023,38,Monitor,77.13,5x20x15 cm
6/5/2023,2,Laptop,113.54,7x13x12 cm
6/7/2023,95,Smartphone,334.1,13x11x7 cm
6/23/2023,80,Monitor,151.27,16x19x12 cm
4/18/2023,83,Smartphone,54.39,5x19x19 cm
7/26/2023,97,Laptop,183.86,5x20x9 cm
7/27/2023,68,Smartphone,47.94,12x20x8 cm
5/23/2023,12,Headphones,488.73,16x18x20 cm
6/30/2023,13,Monitor,350.5,10x7x19 cm
6/21/2023,14,Headphones,328.72,8x16x13 cm
5/17/2023,35,Laptop,331.42,5x10x17 cm
4/5/2023,61,Monitor,311.92,14x16x20 cm
4/9/2023,78,Headphones,47.97,16x19x10 cm
4/17/2023,57,Headphones,469.25,11x17x5 cm
5/19/2023,37,Laptop,108.6,7x7x18 cm
7/17/2023,27,Laptop,197.57,18x19x10 cm
3/22/2023,90,Laptop,414,11x17x10 cm
5/4/2023,67,Laptop,152.01,11x6x18 cm
4/3/2023,45,Laptop,302.67,16x9x18 cm
4/30/2023,32,Laptop,202.33,16x15x5 cm
7/10/2023,30,Laptop,198.8,18x18x16 cm
6/25/2023,54,Smartphone,393.77,16x5x12 cm
7/21/2023,6,Laptop,201.26,11x11x20 cm
7/30/2023,98,Headphones,90.35,10x11x13 cm
4/30/2023,93,Smartphone,25.28,18x8x16 cm
3/19/2023,44,Headphones,256.85,16x17x9 cm
6/16/2023,9,Monitor,342.67,16x5x9 cm
7/25/2023,44,Headphones,233.81,12x6x20 cm
5/5/2023,44,Headphones,46.54,14x20x8 cm
5/30/2023,12,Headphones,147.08,10x7x9 cm
4/23/2023,50,Headphones,222.47,13x20x7 cm
7/9/2023,46,Monitor,277.39,19x14x5 cm
5/26/2023,99,Laptop,173.56,19x16x12 cm
5/1/2023,60,Laptop,247.35,5x18x10 cm
5/10/2023,22,Headphones,456.67,6x14x7 cm
7/11/2023,18,Laptop,257.32,9x10x5 cm
4/15/2023,48,Monitor,215.81,8x11x11 cm
6/25/2023,93,Headphones,126.23,12x6x7 cm
5/19/2023,55,Monitor,144.03,12x17x13 cm
3/27/2023,23,Headphones,419.22,8x19x19 cm
4/7/2023,22,Laptop,135.74,18x15x8 cm
4/8/2023,76,Monitor,133.84,8x14x6 cm
7/30/2023,31,Monitor,464.37,20x19x20 cm
6/26/2023,70,Monitor,37.18,17x20x13 cm
4/1/2023,84,Monitor,192.1,12x12x6 cm
5/16/2023,66,Laptop,193.26,14x12x12 cm
4/9/2023,71,Laptop,181.87,8x9x13 cm
4/16/2023,66,Headphones,320.31,20x6x12 cm
7/21/2023,48,Headphones,190.28,12x5x14 cm
7/10/2023,61,Laptop,20.9,5x10x6 cm
4/30/2023,74,Monitor,138.39,18x6x16 cm
6/2/2023,24,Monitor,265.36,18x5x18 cm
4/18/2023,82,Headphones,315.05,11x6x6 cm
5/12/2023,1,Smartphone,342.44,8x7x18 cm
3/16/2023,39,Headphones,13.33,5x17x16 cm
6/20/2023,91,Monitor,195.36,19x9x20 cm
3/25/2023,55,Monitor,30.16,17x13x20 cm
4/12/2023,22,Laptop,406.7,8x15x7 cm
6/3/2023,53,Laptop,294.38,8x7x18 cm
4/4/2023,14,Monitor,204.65,18x15x17 cm
5/10/2023,100,Smartphone,63.87,9x8x20 cm
6/11/2023,31,Headphones,249.21,10x12x16 cm
3/28/2023,21,Monitor,235.02,17x10x7 cm
6/23/2023,22,Headphones,458.49,10x11x14 cm
4/16/2023,41,Smartphone,478.8,20x11x17 cm
5/8/2023,77,Smartphone,30.46,8x15x15 cm
5/24/2023,41,Smartphone,498.95,6x11x9 cm
4/29/2023,96,Monitor,167.02,5x8x6 cm
4/14/2023,8,Monitor,38.01,5x18x9 cm
6/26/2023,89,Monitor,98.81,6x19x5 cm
6/12/2023,45,Monitor,309.58,19x7x7 cm
7/22/2023,77,Smartphone,79.22,18x18x7 cm
7/24/2023,75,Monitor,135.5,10x17x17 cm
4/26/2023,4,Smartphone,207.87,13x16x11 cm
4/3/2023,96,Smartphone,473.84,20x11x11 cm
6/13/2023,10,Headphones,280.71,20x16x13 cm
4/3/2023,6,Headphones,97.22,6x15x17 cm
7/26/2023,90,Smartphone,331.31,13x20x7 cm
5/31/2023,83,Smartphone,333.26,11x11x20 cm
7/9/2023,78,Headphones,339.89,6x9x13 cm
7/24/2023,3,Laptop,469.85,18x8x7 cm
4/14/2023,63,Headphones,83.69,9x6x18 cm
4/10/2023,51,Laptop,197.65,12x20x8 cm
7/22/2023,88,Monitor,223.51,16x15x19 cm
4/7/2023,77,Monitor,415.07,17x18x8 cm
7/30/2023,11,Monitor,440.39,14x19x19 cm
7/30/2023,63,Monitor,394.21,11x11x6 cm
5/19/2023,31,Headphones,451.62,10x13x6 cm
7/9/2023,78,Headphones,442.41,15x8x12 cm
7/15/2023,72,Smartphone,67.8,9x9x8 cm
5/26/2023,34,Smartphone,489.72,20x18x15 cm
7/8/2023,71,Smartphone,157.58,7x7x14 cm
5/4/2023,75,Smartphone,105.54,13x8x15 cm
7/25/2023,75,Monitor,87.08,9x14x17 cm
7/24/2023,94,Headphones,76.15,11x9x17 cm
6/15/2023,77,Monitor,446.33,8x20x20 cm
6/8/2023,75,Smartphone,158.84,14x5x15 cm
7/10/2023,14,Monitor,463.95,10x11x16 cm
4/22/2023,94,Laptop,186.62,17x20x13 cm
5/31/2023,80,Smartphone,72.08,17x9x7 cm
6/4/2023,75,Monitor,299.27,12x17x10 cm
6/25/2023,76,Laptop,243.72,9x19x14 cm
5/24/2023,36,Laptop,361.68,14x7x10 cm
7/13/2023,63,Headphones,334.68,6x15x5 cm
3/25/2023,59,Smartphone,370.55,17x17x7 cm
4/15/2023,61,Smartphone,491.14,13x12x6 cm
5/29/2023,9,Headphones,390.58,5x15x12 cm
7/21/2023,59,Laptop,101.89,15x16x11 cm
7/12/2023,82,Smartphone,424.95,15x6x9 cm
6/10/2023,65,Headphones,248.97,17x16x8 cm
4/12/2023,97,Laptop,26.95,13x14x16 cm
7/7/2023,4,Smartphone,299.99,10x6x6 cm
7/18/2023,80,Smartphone,316.39,18x6x18 cm
3/25/2023,90,Smartphone,233.32,11x5x10 cm
7/20/2023,33,Smartphone,148.76,7x12x13 cm
4/23/2023,95,Smartphone,29.61,18x18x12 cm
4/8/2023,21,Monitor,436.7,10x19x14 cm
5/8/2023,56,Laptop,74.49,9x20x9 cm
4/18/2023,98,Smartphone,44.83,18x9x11 cm
7/1/2023,32,Smartphone,363.14,15x6x12 cm
4/15/2023,63,Headphones,200.21,14x18x11 cm
5/19/2023,72,Headphones,276.89,6x7x8 cm
5/21/2023,24,Laptop,243.85,14x16x10 cm
7/23/2023,44,Monitor,492.76,8x14x12 cm
5/8/2023,36,Laptop,392.09,18x16x6 cm
7/15/2023,62,Monitor,13.55,16x14x6 cm
3/31/2023,40,Monitor,20.15,19x6x5 cm
5/13/2023,92,Laptop,282.28,15x15x6 cm
7/5/2023,9,Monitor,352.63,5x20x17 cm
6/6/2023,11,Headphones,23.43,14x6x6 cm
7/27/2023,49,Smartphone,480.46,19x17x10 cm
5/11/2023,31,Laptop,401.89,15x12x8 cm
6/16/2023,33,Smartphone,66.17,7x12x16 cm
6/6/2023,25,Monitor,397.67,15x11x12 cm
6/11/2023,38,Laptop,189.85,8x11x20 cm
3/26/2023,78,Headphones,470.79,19x18x17 cm
6/19/2023,47,Monitor,123.09,13x13x17 cm
5/31/2023,73,Monitor,425.98,16x5x7 cm
6/9/2023,92,Monitor,156.08,8x10x9 cm
6/23/2023,97,Laptop,38.26,18x9x13 cm
6/14/2023,74,Laptop,489.07,8x6x12 cm
7/1/2023,54,Smartphone,234.31,8x9x6 cm
5/10/2023,23,Laptop,75.33,20x8x8 cm
6/19/2023,74,Laptop,74.86,8x15x15 cm
6/25/2023,92,Smartphone,70.46,12x16x6 cm
7/23/2023,76,Laptop,300.66,19x8x7 cm
6/25/2023,42,Laptop,472.31,20x14x15 cm
6/1/2023,16,Laptop,309.64,5x18x8 cm
6/27/2023,77,Headphones,475.38,8x10x8 cm
7/9/2023,44,Monitor,241.71,14x20x19 cm
6/8/2023,30,Monitor,139.37,13x14x15 cm
6/22/2023,90,Smartphone,436.6,5x19x6 cm
4/11/2023,1,Smartphone,207.95,5x16x7 cm
4/16/2023,17,Smartphone,272.18,19x20x18 cm
6/11/2023,78,Monitor,181,18x15x10 cm
3/18/2023,16,Headphones,245.79,16x14x14 cm
4/5/2023,38,Smartphone,155.76,12x18x13 cm
5/12/2023,60,Headphones,14.66,19x18x14 cm
6/23/2023,62,Headphones,291.78,8x7x5 cm
5/6/2023,20,Headphones,29.78,17x11x18 cm
7/1/2023,47,Laptop,65.64,15x7x20 cm
5/6/2023,60,Monitor,423.66,17x6x7 cm
7/2/2023,54,Smartphone,303.93,14x17x18 cm
7/30/2023,45,Smartphone,200.35,7x5x17 cm
7/21/2023,97,Headphones,28.02,14x18x5 cm
7/17/2023,5,Headphones,240.7,11x20x9 cm
7/27/2023,44,Headphones,208.01,12x9x8 cm
3/26/2023,18,Laptop,331.16,16x8x9 cm
3/15/2023,26,Laptop,212.58,8x15x10 cm
3/25/2023,84,Smartphone,475.19,6x12x11 cm
7/16/2023,28,Laptop,388.76,14x17x9 cm
6/8/2023,54,Smartphone,38.37,15x18x17 cm
3/16/2023,89,Monitor,354.35,9x14x5 cm
4/17/2023,44,Headphones,268.07,18x10x17 cm
3/15/2023,59,Laptop,296.83,11x11x19 cm
5/18/2023,82,Laptop,475.93,12x14x20 cm
3/25/2023,82,Headphones,105.09,15x13x6 cm
5/22/2023,92,Monitor,450.24,7x7x18 cm
6/28/2023,37,Headphones,48.11,6x19x7 cm
4/16/2023,1,Smartphone,25.27,6x8x14 cm
6/12/2023,23,Smartphone,220.53,6x13x16 cm
5/27/2023,70,Monitor,31.26,10x6x10 cm
6/29/2023,87,Laptop,256.85,7x7x8 cm
6/16/2023,71,Monitor,446.26,7x15x12 cm
3/27/2023,86,Smartphone,132.01,6x14x9 cm
3/16/2023,40,Headphones,279.3,20x17x17 cm
4/25/2023,77,Headphones,493.39,11x17x8 cm
4/7/2023,17,Laptop,190.18,11x12x12 cm
4/24/2023,48,Smartphone,111.65,16x18x16 cm
6/12/2023,78,Smartphone,344.14,18x18x18 cm
4/1/2023,61,Laptop,281.92,9x17x19 cm
5/17/2023,55,Headphones,245.47,6x16x11 cm
4/6/2023,93,Monitor,48.87,20x11x20 cm
5/12/2023,93,Smartphone,432.98,12x17x14 cm
4/10/2023,36,Monitor,479.33,18x14x19 cm
7/7/2023,24,Laptop,439.34,6x5x18 cm
3/19/2023,36,Laptop,164.24,17x5x12 cm
5/14/2023,5,Smartphone,307,15x16x6 cm
6/1/2023,39,Headphones,416.56,14x15x7 cm
3/23/2023,31,Laptop,161.34,12x19x14 cm
3/27/2023,41,Smartphone,77.11,6x16x8 cm
4/17/2023,57,Headphones,325.01,13x11x18 cm
4/28/2023,44,Headphones,124.87,5x16x16 cm
4/29/2023,48,Headphones,492.95,16x12x14 cm
6/12/2023,87,Monitor,242.14,13x15x16 cm
5/20/2023,9,Laptop,405.6,15x12x6 cm
7/3/2023,66,Laptop,389.98,19x7x19 cm
5/1/2023,82,Laptop,315.26,20x19x16 cm
5/17/2023,69,Laptop,24.61,20x16x15 cm
5/23/2023,36,Headphones,224.79,19x12x12 cm
4/17/2023,52,Laptop,483.99,9x11x14 cm
3/18/2023,73,Smartphone,154.1,11x10x16 cm
6/7/2023,89,Smartphone,271.63,5x14x17 cm
5/20/2023,36,Smartphone,187.58,20x19x20 cm
4/5/2023,3,Headphones,397.39,5x16x5 cm
7/30/2023,19,Headphones,284.2,5x11x17 cm
3/25/2023,66,Headphones,227.05,20x16x15 cm
5/12/2023,28,Headphones,133.96,19x17x17 cm
3/30/2023,64,Monitor,249.07,6x11x6 cm
5/20/2023,93,Headphones,46.56,9x11x6 cm
5/8/2023,71,Monitor,297.46,20x11x18 cm
7/1/2023,90,Smartphone,267.44,7x8x7 cm
4/9/2023,41,Headphones,339.47,6x15x13 cm
7/11/2023,87,Monitor,274.4,12x15x10 cm
5/29/2023,69,Laptop,25.15,20x16x13 cm
5/30/2023,64,Laptop,238.28,15x7x19 cm
4/1/2023,80,Smartphone,453.72,9x9x14 cm
4/17/2023,66,Smartphone,214.83,20x19x6 cm
7/18/2023,2,Laptop,132.67,7x16x12 cm
5/26/2023,42,Headphones,472.47,11x7x16 cm
7/10/2023,84,Smartphone,462.17,19x13x20 cm
4/22/2023,34,Laptop,215.88,8x11x7 cm
4/2/2023,87,Headphones,270.7,19x18x17 cm
4/21/2023,80,Smartphone,223.76,18x11x5 cm
7/13/2023,11,Laptop,251.83,18x20x16 cm
6/14/2023,62,Headphones,210.34,10x11x17 cm
6/1/2023,2,Laptop,448.03,12x7x7 cm
4/22/2023,24,Monitor,77.17,9x19x17 cm
7/30/2023,52,Laptop,23.79,10x6x18 cm
3/20/2023,89,Smartphone,315.81,7x10x8 cm
3/22/2023,83,Monitor,361.24,14x20x16 cm
4/13/2023,55,Monitor,156.49,13x20x7 cm
4/7/2023,84,Headphones,411.02,5x16x13 cm
7/27/2023,49,Laptop,403.83,5x20x19 cm
3/23/2023,5,Smartphone,318.41,7x9x6 cm
7/22/2023,79,Monitor,493.55,18x19x13 cm
5/10/2023,90,Monitor,98.85,10x9x19 cm
5/20/2023,17,Laptop,462.02,7x19x15 cm
6/24/2023,63,Monitor,153.02,6x10x10 cm
6/24/2023,67,Monitor,330.29,14x19x9 cm
4/9/2023,91,Monitor,188.97,12x13x16 cm
6/30/2023,68,Headphones,74.52,8x8x8 cm
5/13/2023,55,Headphones,52.34,13x14x7 cm
6/21/2023,96,Headphones,227.58,7x18x11 cm
4/7/2023,10,Laptop,21.35,5x12x11 cm
6/7/2023,48,Laptop,337.15,17x16x17 cm
7/15/2023,12,Smartphone,108.29,5x18x10 cm
7/7/2023,8,Smartphone,419.09,10x19x9 cm
5/1/2023,81,Smartphone,289.87,15x9x14 cm
6/11/2023,67,Smartphone,197.48,10x17x13 cm
4/12/2023,2,Smartphone,275.07,7x18x17 cm
6/9/2023,100,Smartphone,229.6,18x18x12 cm
5/15/2023,68,Headphones,240.4,14x11x10 cm
7/16/2023,37,Monitor,351.48,19x7x15 cm
5/22/2023,4,Headphones,209.79,9x9x6 cm
5/4/2023,72,Laptop,204.96,12x8x12 cm
7/27/2023,48,Laptop,20.27,7x17x13 cm
3/15/2023,35,Laptop,161.06,17x17x17 cm
6/28/2023,93,Monitor,455.9,20x14x11 cm
7/5/2023,10,Smartphone,371.42,12x6x10 cm
7/19/2023,86,Monitor,190.58,12x13x5 cm
3/27/2023,19,Laptop,316,8x14x7 cm
6/14/2023,58,Headphones,280.53,16x10x10 cm
5/9/2023,20,Laptop,235.12,18x13x8 cm
4/15/2023,16,Laptop,116.24,19x15x14 cm
4/22/2023,27,Smartphone,499.32,18x13x11 cm
5/30/2023,37,Monitor,407.43,8x16x14 cm
4/9/2023,29,Monitor,175.29,12x20x16 cm
5/16/2023,30,Headphones,494.1,6x11x8 cm
4/25/2023,74,Headphones,281.91,6x5x11 cm
7/10/2023,94,Smartphone,250.23,8x14x12 cm
7/19/2023,67,Laptop,91.68,19x7x16 cm
3/24/2023,57,Smartphone,109.21,5x19x10 cm
6/8/2023,83,Smartphone,251.52,11x12x19 cm
5/27/2023,95,Monitor,453.61,12x6x14 cm
6/4/2023,5,Smartphone,495.9,6x5x6 cm
4/21/2023,12,Headphones,150.97,15x19x11 cm
4/1/2023,86,Monitor,39.33,8x10x8 cm
6/23/2023,44,Headphones,416.62,13x6x11 cm
5/4/2023,50,Monitor,381.85,12x8x6 cm
3/27/2023,2,Laptop,315.23,10x14x16 cm
5/28/2023,44,Monitor,385.81,15x6x20 cm
6/26/2023,24,Monitor,200.27,14x5x6 cm
7/6/2023,60,Headphones,391.03,19x20x16 cm
6/29/2023,63,Headphones,182.65,14x19x10 cm
5/17/2023,53,Monitor,374.84,20x6x12 cm
6/29/2023,27,Headphones,152.86,9x6x6 cm
4/9/2023,55,Smartphone,429.33,6x5x12 cm
3/18/2023,43,Smartphone,155.61,16x5x6 cm
7/28/2023,85,Monitor,408.25,13x11x14 cm
3/30/2023,24,Headphones,143.32,11x11x15 cm
4/14/2023,7,Laptop,115.83,9x5x11 cm
3/16/2023,59,Monitor,15.53,15x12x12 cm
4/8/2023,66,Smartphone,273.16,6x14x18 cm
6/11/2023,47,Smartphone,41.61,20x7x19 cm
7/30/2023,19,Monitor,453.95,7x19x19 cm
7/24/2023,65,Smartphone,309.51,8x20x12 cm
7/14/2023,86,Headphones,216.33,5x17x18 cm
6/13/2023,41,Laptop,71.75,12x13x5 cm
5/8/2023,82,Laptop,269.91,19x20x17 cm
6/25/2023,21,Smartphone,431.11,14x14x7 cm
4/8/2023,42,Headphones,327.38,18x11x20 cm
3/26/2023,40,Smartphone,158.8,15x14x12 cm
7/30/2023,61,Headphones,423.86,12x6x20 cm
7/10/2023,86,Laptop,128.67,8x15x14 cm
4/29/2023,90,Laptop,94.07,6x7x10 cm
6/20/2023,11,Smartphone,360.44,8x13x12 cm
3/23/2023,77,Smartphone,496.4,15x11x20 cm
7/30/2023,81,Monitor,89.24,18x12x13 cm
3/30/2023,85,Monitor,204.69,19x10x8 cm
6/13/2023,8,Smartphone,36.67,17x8x11 cm
7/8/2023,97,Headphones,436.93,11x14x18 cm
3/29/2023,15,Smartphone,90.5,6x16x6 cm
5/6/2023,77,Laptop,444.43,8x15x18 cm
7/1/2023,42,Laptop,155.64,20x5x10 cm
7/17/2023,2,Monitor,373.54,8x16x9 cm
5/5/2023,3,Headphones,34.52,5x15x5 cm
5/9/2023,18,Laptop,271.05,8x6x13 cm
5/21/2023,5,Smartphone,442.69,17x17x11 cm
6/5/2023,12,Smartphone,448,10x7x13 cm
6/19/2023,31,Laptop,125.94,18x9x12 cm
5/6/2023,31,Headphones,224.35,8x8x14 cm
7/28/2023,32,Smartphone,400.69,9x17x15 cm
7/11/2023,37,Monitor,492.27,15x10x11 cm
7/28/2023,92,Smartphone,80.62,18x5x8 cm
3/16/2023,88,Monitor,443.44,12x17x10 cm
6/1/2023,27,Monitor,369.77,13x11x13 cm
6/6/2023,31,Smartphone,184.42,9x5x12 cm
7/4/2023,9,Headphones,225.91,8x17x15 cm
7/22/2023,72,Smartphone,136.08,6x15x7 cm
4/25/2023,12,Headphones,342.88,11x16x10 cm
7/21/2023,71,Laptop,497.28,5x18x12 cm
7/20/2023,41,Smartphone,389.33,15x5x20 cm
7/24/2023,82,Laptop,123.54,17x15x13 cm
4/15/2023,22,Headphones,133.59,11x8x9 cm
3/17/2023,62,Smartphone,406.81,11x16x13 cm
7/29/2023,5,Smartphone,433.34,20x9x6 cm
4/18/2023,29,Laptop,145.52,19x19x8 cm
5/5/2023,73,Monitor,96.16,18x18x20 cm
6/17/2023,63,Laptop,382.38,8x12x8 cm
4/11/2023,92,Smartphone,492.57,18x20x16 cm
6/3/2023,66,Smartphone,267.27,5x5x19 cm
5/4/2023,72,Smartphone,68.44,19x20x17 cm
7/6/2023,94,Laptop,291.68,17x11x18 cm
4/28/2023,38,Monitor,97.92,12x20x18 cm
5/31/2023,1,Monitor,31.63,9x14x11 cm
5/22/2023,88,Laptop,189.87,16x12x9 cm
5/31/2023,30,Monitor,482.36,10x6x8 cm
4/20/2023,1,Smartphone,215.55,5x13x10 cm
4/10/2023,2,Smartphone,186.35,13x14x6 cm
5/14/2023,2,Laptop,126.16,9x11x14 cm
5/4/2023,35,Headphones,393.43,12x14x9 cm
3/24/2023,91,Headphones,191.32,18x15x5 cm
5/13/2023,57,Headphones,381.83,18x5x16 cm
7/8/2023,19,Monitor,403.67,18x19x9 cm
4/13/2023,95,Smartphone,89.79,16x19x19 cm
5/6/2023,44,Smartphone,138.8,16x17x18 cm
7/18/2023,61,Monitor,164.35,19x11x9 cm
3/21/2023,42,Smartphone,302.27,14x19x6 cm
7/6/2023,11,Headphones,73.94,9x8x12 cm
5/15/2023,37,Laptop,107.92,8x19x6 cm
4/26/2023,21,Monitor,239.74,20x10x12 cm
3/28/2023,45,Smartphone,74,9x15x17 cm
3/23/2023,84,Laptop,282.82,6x7x12 cm
4/14/2023,7,Laptop,437.49,17x11x6 cm
5/21/2023,95,Laptop,108.43,16x6x18 cm
4/22/2023,20,Headphones,298.62,12x10x11 cm
4/26/2023,32,Monitor,133.76,8x16x5 cm
7/17/2023,67,Laptop,330.26,5x11x9 cm
4/30/2023,61,Headphones,138.07,7x13x9 cm
5/31/2023,34,Laptop,148.44,19x9x17 cm
4/19/2023,24,Laptop,236.1,11x9x6 cm
5/20/2023,66,Headphones,47.96,11x12x12 cm
5/14/2023,69,Headphones,294.87,17x15x8 cm
5/15/2023,46,Smartphone,196.27,6x17x13 cm
7/14/2023,94,Laptop,431.31,6x14x13 cm
4/2/2023,99,Monitor,471.08,8x9x13 cm
5/22/2023,3,Smartphone,105.55,18x18x13 cm
6/2/2023,91,Smartphone,277.48,7x11x9 cm
4/22/2023,40,Smartphone,194.82,12x16x12 cm
5/5/2023,83,Laptop,168.39,9x6x6 cm
5/28/2023,32,Headphones,28.13,20x5x10 cm
4/24/2023,83,Monitor,170.54,13x16x6 cm
7/24/2023,12,Monitor,128.71,8x17x17 cm
7/14/2023,61,Headphones,453.86,7x11x12 cm
5/14/2023,88,Laptop,425.14,19x5x5 cm
7/7/2023,35,Laptop,142.42,13x17x6 cm
4/5/2023,25,Headphones,73.99,20x6x18 cm
4/3/2023,100,Smartphone,58.21,13x14x20 cm
4/1/2023,29,Monitor,441.48,15x11x9 cm
4/28/2023,18,Smartphone,422.88,13x10x16 cm
3/31/2023,70,Monitor,437.56,10x19x6 cm
6/29/2023,28,Smartphone,55.46,9x5x8 cm
3/20/2023,86,Laptop,31.21,10x10x14 cm
7/30/2023,22,Headphones,354.44,7x13x8 cm
7/30/2023,71,Monitor,154.78,9x19x14 cm
6/16/2023,34,Laptop,136.36,13x8x5 cm
3/16/2023,15,Headphones,411.05,8x9x8 cm
5/15/2023,70,Smartphone,135.35,13x11x6 cm
6/26/2023,10,Monitor,290.07,7x10x17 cm
7/5/2023,87,Smartphone,324.69,9x17x20 cm
7/15/2023,15,Smartphone,50.03,11x5x20 cm
5/6/2023,76,Headphones,192.72,11x11x19 cm
4/26/2023,12,Headphones,267.68,5x11x12 cm
5/6/2023,44,Laptop,440.79,15x19x15 cm
6/11/2023,37,Smartphone,359.98,17x13x17 cm
5/16/2023,54,Headphones,386.41,11x20x10 cm
7/3/2023,71,Laptop,187.75,5x11x15 cm
5/10/2023,65,Smartphone,343.45,12x13x5 cm
4/7/2023,83,Smartphone,267.87,11x12x5 cm
7/8/2023,19,Laptop,75.54,5x9x13 cm
6/30/2023,52,Smartphone,259.64,20x17x7 cm
3/28/2023,79,Smartphone,429.42,15x12x12 cm
3/19/2023,79,Smartphone,426.21,17x10x17 cm
6/7/2023,41,Laptop,256.61,11x16x11 cm
4/12/2023,55,Laptop,477.65,9x9x18 cm
7/20/2023,86,Laptop,382.66,17x6x12 cm
3/29/2023,32,Monitor,344.11,11x5x11 cm
4/30/2023,40,Smartphone,140.37,20x12x14 cm
